,AWS 정보,강수량,WBGT,지역구,행정동,신고대분류,신고세부항목,신고건수
51812,904,0.0,24.932761907719293,0,64,1,0,1.0
51813,950,0.5,24.153609912612538,0,87,0,5,1.0
51814,950,0.5,24.153609912612538,0,87,1,0,1.0
51815,950,0.5,24.153609912612538,0,87,2,11,1.0
51816,921,0.0,20.506492771510473,0,121,1,8,1.0
51817,940,1.0,26.28156503319195,1,12,0,1,1.0
51818,940,1.0,26.28156503319195,1,16,0,0,1.0
51819,941,0.0,24.22152598106895,1,17,2,11,1.0
51820,939,0.0,24.56103214725011,1,21,0,1,1.0
51821,940,1.0,26.28156503319195,1,65,0,0,3.0
51822,940,1.0,26.28156503319195,1,65,0,5,1.0
51823,940,1.0,26.28156503319195,1,97,1,8,1.0
51824,923,0.0,23.637428905395637,2,18,0,0,1.0
51825,923,0.0,23.637428905395637,2,18,0,5,3.0
51826,923,0.0,23.637428905395637,2,104,0,5,1.0
51827,923,0.0,23.637428905395637,2,111,0,5,1.0
51828,939,0.0,24.56103214725011,2,122,1,0,1.0
51829,942,0.0,24.075720439565153,3,32,1,0,1.0
51830,942,0.0,24.075720439565153,3,52,0,0,2.0
51831,942,0.0,24.075720439565153,3,52,2,9,1.0
51832,942,0.0,24.075720439565153,3,100,0,5,1.0
51833,942,0.0,24.075720439565153,3,102,0,5,1.0
51834,940,1.0,26.28156503319195,5,71,2,11,1.0
51835,940,1.0,26.28156503319195,5,89,0,0,2.0
51836,938,0.0,24.637868509639794,6,29,2,11,1.0
51837,938,0.0,24.637868509639794,6,67,0,5,1.0
51838,938,0.0,24.637868509639794,6,69,0,0,1.0
51839,938,0.0,24.637868509639794,6,69,0,1,1.0
51840,938,0.0,24.637868509639794,6,69,0,5,2.0
51841,938,0.0,24.637868509639794,6,109,0,5,2.0
51842,941,0.0,24.22152598106895,7,14,0,5,1.0
51843,941,0.0,24.22152598106895,7,39,0,5,1.0
51844,941,0.0,24.22152598106895,7,46,0,1,1.0
51845,941,0.0,24.22152598106895,7,46,0,5,1.0
51846,941,0.0,24.22152598106895,7,133,0,1,1.0
51847,941,0.0,24.22152598106895,7,133,0,5,1.0
51848,938,0.0,24.637868509639794,8,114,0,0,1.0
51849,938,0.0,24.637868509639794,8,114,1,8,1.0
51850,950,0.5,24.153609912612538,9,10,0,5,2.0
51851,950,0.5,24.153609912612538,9,86,0,0,2.0
51852,950,0.5,24.153609912612538,9,131,0,5,1.0
51853,159,0.0,23.980046429317248,10,90,0,5,2.0
51854,159,0.0,23.980046429317248,10,128,0,5,1.0
51855,159,0.0,23.980046429317248,10,130,0,5,1.0
51856,937,0.0,25.356824263621384,11,8,0,5,2.0
51857,937,0.0,25.356824263621384,11,22,0,5,1.0
51858,937,0.0,25.356824263621384,11,81,0,5,1.0
51859,940,1.0,26.28156503319195,12,6,0,5,2.0
51860,940,1.0,26.28156503319195,12,93,0,0,1.0
51861,940,1.0,26.28156503319195,12,93,0,5,4.0
51862,940,1.0,26.28156503319195,12,93,2,11,2.0
51863,159,0.0,23.980046429317248,13,24,1,0,1.0
51864,159,0.0,23.980046429317248,13,31,0,0,1.0
51865,910,0.0,22.990280801556697,13,43,2,11,1.0
51866,159,0.0,23.980046429317248,13,124,0,5,1.0
51867,159,0.0,23.980046429317248,14,70,0,5,2.0
51868,937,0.0,25.356824263621384,15,56,0,5,2.0
51869,937,0.0,25.356824263621384,15,56,2,9,1.0
51870,937,0.0,25.356824263621384,15,101,0,5,1.0
51871,937,0.0,25.356824263621384,15,112,0,5,2.0
51872,904,0.0,24.49793236144806,0,33,0,0,1.0
51873,904,0.0,24.49793236144806,0,33,2,9,1.0
51874,904,0.0,24.49793236144806,0,34,0,0,1.0
51875,921,0.0,25.01717931226077,0,44,1,10,1.0
51876,921,0.0,25.01717931226077,0,78,0,0,1.0
51877,937,0.0,26.742471763200392,0,79,0,0,1.0
51878,940,0.0,27.5069496837988,1,16,0,5,1.0
51879,939,0.0,25.09516952374049,1,25,0,5,1.0
51880,940,0.0,27.5069496837988,1,65,0,5,1.0
51881,940,0.0,27.5069496837988,1,65,1,8,1.0
51882,940,0.0,27.5069496837988,1,75,0,5,1.0
51883,940,0.0,27.5069496837988,1,107,0,5,1.0
51884,940,0.0,27.5069496837988,1,107,1,8,1.0
51885,940,0.0,27.5069496837988,1,135,2,9,1.0
51886,923,0.0,26.63707886107518,2,18,0,0,1.0
51887,923,0.0,26.63707886107518,2,18,0,5,1.0
51888,923,0.0,26.63707886107518,2,18,1,0,1.0
51889,923,0.0,26.63707886107518,2,104,0,5,1.0
51890,923,0.0,26.63707886107518,2,106,0,5,1.0
51891,923,0.0,26.63707886107518,2,111,0,5,1.0
51892,923,0.0,26.63707886107518,2,111,2,11,1.0
51893,942,0.0,25.61761228179527,3,1,1,0,1.0
51894,942,0.0,25.61761228179527,3,32,0,0,2.0
51895,942,0.0,25.61761228179527,3,32,0,5,2.0
51896,942,0.0,25.61761228179527,3,32,2,11,1.0
51897,942,0.0,25.61761228179527,3,100,0,5,1.0
51898,942,0.0,25.61761228179527,4,58,0,5,1.0
51899,159,0.0,22.996094668588132,4,82,0,0,1.0
51900,942,0.0,25.61761228179527,4,113,1,0,1.0
51901,940,0.0,27.5069496837988,5,48,2,9,1.0
51902,940,0.0,27.5069496837988,5,71,0,5,1.0
51903,940,0.0,27.5069496837988,5,80,0,5,1.0
51904,940,0.0,27.5069496837988,5,89,0,5,2.0
51905,940,0.0,27.5069496837988,5,98,0,0,1.0
51906,940,0.0,27.5069496837988,5,98,0,5,2.0
51907,938,0.0,26.69231249010022,6,5,0,0,1.0
51908,942,0.0,25.61761228179527,6,60,0,0,1.0
51909,942,0.0,25.61761228179527,6,60,0,5,1.0
51910,938,0.0,26.69231249010022,6,69,0,0,1.0
51911,938,0.0,26.69231249010022,6,69,0,5,3.0
51912,940,0.0,27.5069496837988,6,91,0,5,1.0
51913,938,0.0,26.69231249010022,6,109,0,5,2.0
51914,941,0.0,26.005864916143864,7,39,0,5,1.0
51915,941,0.0,26.005864916143864,7,133,0,5,3.0
51916,941,0.0,26.005864916143864,7,133,1,8,1.0
51917,904,0.0,24.49793236144806,8,9,0,5,1.0
51918,904,0.0,24.49793236144806,8,51,0,5,1.0
51919,904,0.0,24.49793236144806,8,92,0,5,1.0
51920,938,0.0,26.69231249010022,8,114,0,0,1.0
51921,950,0.0,24.895335896714332,9,105,0,0,1.0
51922,950,0.0,24.895335896714332,9,131,0,0,1.0
51923,950,0.0,24.895335896714332,9,131,0,5,2.0
51924,950,0.0,24.895335896714332,9,131,2,9,1.0
51925,159,0.0,22.996094668588132,10,42,0,5,2.0
51926,159,0.0,22.996094668588132,10,128,0,0,1.0
51927,937,0.0,26.742471763200392,11,8,0,0,3.0
51928,937,0.0,26.742471763200392,11,8,0,1,1.0
51929,937,0.0,26.742471763200392,11,54,0,0,1.0
51930,940,0.0,27.5069496837988,12,6,0,5,2.0
51931,940,0.0,27.5069496837988,12,93,0,5,1.0
51932,910,0.0,24.41647320966024,13,43,0,0,1.0
51933,910,0.0,24.41647320966024,13,43,0,5,2.0
51934,159,0.0,22.996094668588132,14,61,0,5,1.0
51935,159,0.0,22.996094668588132,14,70,2,9,1.0
51936,159,0.0,22.996094668588132,14,118,0,5,1.0
51937,940,0.0,27.5069496837988,15,76,0,0,1.0
51938,937,0.0,26.742471763200392,15,79,0,5,1.0
51939,937,0.0,26.742471763200392,15,101,0,5,1.0
51940,937,0.0,26.742471763200392,15,101,1,8,1.0
51941,937,0.0,26.742471763200392,15,108,0,0,1.0
51942,937,0.0,26.742471763200392,15,112,0,5,1.0
51943,937,0.0,26.742471763200392,15,117,0,5,1.0
51944,904,0.0,26.82349537496157,0,34,1,0,1.0
51945,904,0.0,26.82349537496157,0,50,0,0,1.0
51946,904,0.0,26.82349537496157,0,64,1,0,1.0
51947,937,0.0,27.9146619338923,0,79,0,0,1.0
51948,904,0.0,26.82349537496157,0,115,2,9,1.0
51949,940,0.0,26.954051078373436,1,12,0,0,2.0
51950,940,0.0,26.954051078373436,1,12,2,11,2.0
51951,939,0.0,25.42001651762765,1,21,0,5,1.0
51952,939,0.0,25.42001651762765,1,21,2,11,1.0
51953,940,0.0,26.954051078373436,1,65,0,0,3.0
51954,940,0.0,26.954051078373436,1,65,2,11,2.0
51955,940,0.0,26.954051078373436,1,75,2,9,1.0
51956,939,0.0,25.42001651762765,1,123,0,5,1.0
51957,923,0.0,24.83606783567773,2,18,0,5,1.0
51958,923,0.0,24.83606783567773,2,104,0,1,1.0
51959,923,0.0,24.83606783567773,2,106,0,5,1.0
51960,923,0.0,24.83606783567773,2,106,2,11,1.0
51961,923,0.0,24.83606783567773,2,111,0,0,1.0
51962,923,0.0,24.83606783567773,2,111,0,5,1.0
51963,942,0.0,25.86285642859497,3,32,0,0,1.0
51964,942,0.0,25.86285642859497,3,32,0,5,3.0
51965,942,0.0,25.86285642859497,3,32,2,11,1.0
51966,942,0.0,25.86285642859497,3,99,2,11,1.0
51967,942,0.0,25.86285642859497,3,100,0,0,1.0
51968,159,0.0,25.81496927338187,4,82,0,0,2.0
51969,942,0.0,25.86285642859497,4,113,0,5,1.0
51970,159,0.0,25.81496927338187,4,125,0,5,2.0
51971,940,0.0,26.954051078373436,5,49,2,11,1.0
51972,940,0.0,26.954051078373436,5,62,0,5,1.0
51973,940,0.0,26.954051078373436,5,71,0,0,1.0
51974,940,0.0,26.954051078373436,5,89,0,5,1.0
51975,938,0.0,26.318578722507535,6,5,0,5,1.0
51976,938,0.0,26.318578722507535,6,29,0,1,1.0
51977,942,0.0,25.86285642859497,6,60,0,5,1.0
51978,938,0.0,26.318578722507535,6,67,0,5,1.0
51979,938,0.0,26.318578722507535,6,69,0,5,3.0
51980,941,0.0,25.995042720318743,6,126,0,5,1.0
51981,941,0.0,25.995042720318743,6,126,1,8,1.0
51982,941,0.0,25.995042720318743,7,14,0,1,1.0
51983,941,0.0,25.995042720318743,7,14,3,6,1.0
51984,941,0.0,25.995042720318743,7,15,0,5,1.0
51985,941,0.0,25.995042720318743,7,39,0,5,2.0
51986,941,0.0,25.995042720318743,7,133,2,9,1.0
51987,904,0.0,26.82349537496157,8,51,0,1,1.0
51988,904,0.0,26.82349537496157,8,51,0,5,1.0
51989,904,0.0,26.82349537496157,8,51,2,11,1.0
51990,938,0.0,26.318578722507535,8,114,2,11,1.0
51991,159,0.0,25.81496927338187,9,3,0,0,1.0
51992,950,0.0,25.276152046891163,9,86,0,0,1.0
51993,950,0.0,25.276152046891163,9,105,2,11,1.0
51994,950,0.0,25.276152046891163,9,131,0,1,1.0
51995,950,0.0,25.276152046891163,9,131,0,5,1.0
51996,159,0.0,25.81496927338187,10,20,0,0,1.0
51997,159,0.0,25.81496927338187,10,66,0,1,1.0
51998,159,0.0,25.81496927338187,10,66,2,11,1.0
51999,159,0.0,25.81496927338187,10,74,0,5,1.0
52000,159,0.0,25.81496927338187,10,88,0,5,1.0
52001,159,0.0,25.81496927338187,10,90,0,0,1.0
52002,159,0.0,25.81496927338187,10,90,0,5,1.0
52003,159,0.0,25.81496927338187,10,127,0,0,1.0
52004,159,0.0,25.81496927338187,10,130,0,0,2.0
52005,937,0.0,27.9146619338923,11,22,0,5,1.0
52006,937,0.0,27.9146619338923,11,54,0,5,1.0
52007,937,0.0,27.9146619338923,11,81,0,5,1.0
52008,940,0.0,26.954051078373436,12,6,0,1,1.0
52009,940,0.0,26.954051078373436,12,93,0,1,1.0
52010,940,0.0,26.954051078373436,12,93,0,5,1.0
52011,940,0.0,26.954051078373436,12,93,2,11,10.0
52012,159,0.0,25.81496927338187,13,124,0,5,1.0
52013,159,0.0,25.81496927338187,14,118,2,11,1.0
52014,159,0.0,25.81496927338187,14,120,0,5,1.0
52015,937,0.0,27.9146619338923,15,55,2,11,1.0
52016,937,0.0,27.9146619338923,15,101,0,5,1.0
52017,937,0.0,27.9146619338923,15,101,2,11,1.0
52018,937,0.0,27.9146619338923,15,108,0,1,1.0
52019,937,0.0,27.9146619338923,15,112,0,0,1.0
52020,937,0.0,27.9146619338923,15,112,0,5,1.0
52021,937,0.0,27.9146619338923,15,117,0,5,1.0
52022,937,0.0,27.9146619338923,15,117,2,11,1.0
52023,904,4.5,26.546683658909533,0,4,1,0,1.0
52024,904,4.5,26.546683658909533,0,33,0,0,1.0
52025,904,4.5,26.546683658909533,0,50,0,0,1.0
52026,904,4.5,26.546683658909533,0,50,0,5,1.0
52027,937,4.5,27.018893513192445,0,79,2,11,1.0
52028,950,4.0,24.412348752546446,0,87,2,11,1.0
52029,904,4.5,26.546683658909533,0,119,0,0,1.0
52030,921,6.5,24.38840316942642,0,121,0,0,1.0
52031,941,5.0,26.517838289859213,1,17,2,11,1.0
52032,940,4.0,26.224445657027434,1,65,0,0,1.0
52033,940,4.0,26.224445657027434,1,65,1,0,1.0
52034,940,4.0,26.224445657027434,1,97,1,0,1.0
52035,940,4.0,26.224445657027434,1,107,0,0,1.0
52036,940,4.0,26.224445657027434,1,107,0,5,1.0
52037,940,4.0,26.224445657027434,1,135,2,11,1.0
52038,923,3.5,27.4398615191712,2,18,0,5,1.0
52039,942,5.0,26.889357862839738,3,32,0,0,1.0
52040,942,5.0,26.889357862839738,3,32,2,11,2.0
52041,942,5.0,26.889357862839738,3,52,0,0,1.0
52042,942,5.0,26.889357862839738,3,52,0,5,3.0
52043,942,5.0,26.889357862839738,3,52,1,0,1.0
52044,942,5.0,26.889357862839738,3,100,0,0,3.0
52045,942,5.0,26.889357862839738,3,100,0,5,2.0
52046,942,5.0,26.889357862839738,4,58,0,0,1.0
52047,942,5.0,26.889357862839738,4,113,1,0,1.0
52048,942,5.0,26.889357862839738,4,113,2,9,1.0
52049,159,3.4,25.632324926462264,4,125,0,0,1.0
52050,940,4.0,26.224445657027434,5,48,2,9,1.0
52051,940,4.0,26.224445657027434,5,49,0,0,1.0
52052,940,4.0,26.224445657027434,5,49,0,5,1.0
52053,940,4.0,26.224445657027434,5,71,0,5,1.0
52054,940,4.0,26.224445657027434,5,71,2,11,1.0
52055,940,4.0,26.224445657027434,5,80,0,0,1.0
52056,940,4.0,26.224445657027434,5,89,0,0,2.0
52057,940,4.0,26.224445657027434,5,98,0,0,1.0
52058,940,4.0,26.224445657027434,5,98,0,5,1.0
52059,938,4.0,25.635545342201542,6,5,0,5,1.0
52060,938,4.0,25.635545342201542,6,29,0,0,1.0
52061,938,4.0,25.635545342201542,6,29,0,5,1.0
52062,942,5.0,26.889357862839738,6,60,0,5,1.0
52063,938,4.0,25.635545342201542,6,67,0,5,1.0
52064,938,4.0,25.635545342201542,6,69,0,0,2.0
52065,938,4.0,25.635545342201542,6,69,0,5,2.0
52066,941,5.0,26.517838289859213,6,94,0,5,1.0
52067,938,4.0,25.635545342201542,6,109,0,5,1.0
52068,941,5.0,26.517838289859213,6,126,0,0,1.0
52069,941,5.0,26.517838289859213,7,14,0,5,1.0
52070,941,5.0,26.517838289859213,7,39,0,5,1.0
52071,941,5.0,26.517838289859213,7,46,2,11,1.0
52072,941,5.0,26.517838289859213,7,133,2,11,1.0
52073,904,4.5,26.546683658909533,8,2,0,5,1.0
52074,904,4.5,26.546683658909533,8,9,0,5,1.0
52075,904,4.5,26.546683658909533,8,9,1,0,1.0
52076,904,4.5,26.546683658909533,8,40,0,0,3.0
52077,904,4.5,26.546683658909533,8,51,0,0,2.0
52078,904,4.5,26.546683658909533,8,72,2,11,1.0
52079,938,4.0,25.635545342201542,8,114,2,11,1.0
52080,950,4.0,24.412348752546446,9,10,0,5,2.0
52081,950,4.0,24.412348752546446,9,10,2,11,1.0
52082,950,4.0,24.412348752546446,9,28,2,11,1.0
52083,950,4.0,24.412348752546446,9,86,0,5,1.0
52084,159,3.4,25.632324926462264,10,20,0,5,1.0
52085,159,3.4,25.632324926462264,10,42,0,5,1.0
52086,159,3.4,25.632324926462264,10,66,2,11,1.0
52087,159,3.4,25.632324926462264,10,88,0,5,1.0
52088,159,3.4,25.632324926462264,10,90,0,5,1.0
52089,159,3.4,25.632324926462264,10,130,0,0,1.0
52090,937,4.5,27.018893513192445,11,8,0,5,2.0
52091,937,4.5,27.018893513192445,11,54,0,5,2.0
52092,940,4.0,26.224445657027434,12,6,0,5,2.0
52093,940,4.0,26.224445657027434,12,93,0,0,3.0
52094,940,4.0,26.224445657027434,12,93,0,5,3.0
52095,940,4.0,26.224445657027434,12,93,2,9,1.0
52096,940,4.0,26.224445657027434,12,93,2,11,3.0
52097,910,2.5,26.776300418205235,13,43,0,5,1.0
52098,159,3.4,25.632324926462264,13,63,0,0,1.0
52099,159,3.4,25.632324926462264,13,63,0,5,1.0
52100,159,3.4,25.632324926462264,13,124,1,0,1.0
52101,159,3.4,25.632324926462264,14,96,0,0,1.0
52102,159,3.4,25.632324926462264,14,96,0,1,1.0
52103,937,4.5,27.018893513192445,15,55,0,5,1.0
52104,937,4.5,27.018893513192445,15,56,0,5,2.0
52105,937,4.5,27.018893513192445,15,56,2,11,1.0
52106,937,4.5,27.018893513192445,15,101,0,0,1.0
52107,937,4.5,27.018893513192445,15,108,2,9,1.0
52108,937,4.5,27.018893513192445,15,112,0,1,1.0
52109,937,4.5,27.018893513192445,15,117,0,0,1.0
52110,904,26.0,24.887734212213175,0,33,0,5,1.0
52111,904,26.0,24.887734212213175,0,34,0,5,1.0
52112,904,26.0,24.887734212213175,0,50,0,0,1.0
52113,937,29.0,25.422987721599583,0,79,0,0,1.0
52114,940,27.0,25.586383724663303,1,12,2,11,1.0
52115,940,27.0,25.586383724663303,1,65,2,11,1.0
52116,940,27.0,25.586383724663303,1,75,0,0,1.0
52117,940,27.0,25.586383724663303,1,75,0,1,1.0
52118,940,27.0,25.586383724663303,1,75,0,5,1.0
52119,940,27.0,25.586383724663303,1,107,0,0,1.0
52120,923,27.0,25.306973831874053,2,18,0,0,2.0
52121,942,26.5,23.531102329010757,3,32,0,5,3.0
52122,942,26.5,23.531102329010757,3,100,0,0,1.0
52123,942,26.5,23.531102329010757,3,102,0,1,1.0
52124,159,29.5,21.435094063249025,4,82,0,5,1.0
52125,159,29.5,21.435094063249025,4,125,2,11,1.0
52126,940,27.0,25.586383724663303,5,49,0,5,1.0
52127,940,27.0,25.586383724663303,5,80,0,5,1.0
52128,940,27.0,25.586383724663303,5,98,2,11,1.0
52129,938,26.5,24.18026204753969,6,0,0,5,1.0
52130,938,26.5,24.18026204753969,6,5,0,5,1.0
52131,938,26.5,24.18026204753969,6,29,0,5,1.0
52132,942,26.5,23.531102329010757,6,60,0,5,2.0
52133,938,26.5,24.18026204753969,6,67,2,11,1.0
52134,938,26.5,24.18026204753969,6,69,0,5,2.0
52135,940,27.0,25.586383724663303,6,91,2,11,1.0
52136,938,26.5,24.18026204753969,6,109,0,5,1.0
52137,941,27.5,25.889505934793686,7,14,1,10,1.0
52138,941,27.5,25.889505934793686,7,15,0,5,2.0
52139,941,27.5,25.889505934793686,7,39,2,11,1.0
52140,941,27.5,25.889505934793686,7,46,0,5,1.0
52141,941,27.5,25.889505934793686,7,133,0,5,1.0
52142,904,26.0,24.887734212213175,8,2,0,0,1.0
52143,904,26.0,24.887734212213175,8,40,0,0,1.0
52144,904,26.0,24.887734212213175,8,132,0,5,1.0
52145,904,26.0,24.887734212213175,8,132,1,0,1.0
52146,950,31.5,23.15372875927885,9,10,0,0,1.0
52147,950,31.5,23.15372875927885,9,28,0,0,1.0
52148,950,31.5,23.15372875927885,9,105,0,5,1.0
52149,950,31.5,23.15372875927885,9,131,0,5,2.0
52150,159,29.5,21.435094063249025,10,20,2,11,1.0
52151,159,29.5,21.435094063249025,10,74,0,5,1.0
52152,937,29.0,25.422987721599583,11,8,0,5,1.0
52153,940,27.0,25.586383724663303,11,47,0,5,1.0
52154,937,29.0,25.422987721599583,11,81,0,0,1.0
52155,937,29.0,25.422987721599583,11,81,0,5,1.0
52156,940,27.0,25.586383724663303,12,6,0,5,1.0
52157,940,27.0,25.586383724663303,12,93,0,0,2.0
52158,940,27.0,25.586383724663303,12,93,0,1,1.0
52159,940,27.0,25.586383724663303,12,93,0,5,2.0
52160,910,23.5,23.07298286391487,13,43,0,5,3.0
52161,910,23.5,23.07298286391487,13,43,1,10,1.0
52162,910,23.5,23.07298286391487,13,43,2,11,2.0
52163,159,29.5,21.435094063249025,13,124,0,5,2.0
52164,159,29.5,21.435094063249025,13,124,2,11,1.0
52165,159,29.5,21.435094063249025,14,70,2,11,1.0
52166,159,29.5,21.435094063249025,14,118,0,5,1.0
52167,937,29.0,25.422987721599583,15,55,0,5,1.0
52168,937,29.0,25.422987721599583,15,101,0,5,2.0
52169,937,29.0,25.422987721599583,15,108,0,5,1.0
52170,937,29.0,25.422987721599583,15,108,1,0,1.0
52171,937,29.0,25.422987721599583,15,112,0,0,2.0
52172,937,29.0,25.422987721599583,15,112,0,5,1.0
52173,937,29.0,25.422987721599583,15,117,0,0,1.0
52174,937,29.0,25.422987721599583,15,117,0,5,1.0
52175,904,0.0,24.202398920978357,0,33,0,5,1.0
52176,904,0.0,24.202398920978357,0,50,0,0,1.0
52177,904,0.0,24.202398920978357,0,64,1,0,1.0
52178,937,0.0,24.758997730286154,0,79,1,0,1.0
52179,937,0.0,24.758997730286154,0,79,2,9,1.0
52180,937,0.0,24.758997730286154,0,79,2,11,1.0
52181,950,0.0,24.058891473090902,0,87,0,5,2.0
52182,939,0.0,24.70368908703128,1,21,0,0,1.0
52183,939,0.0,24.70368908703128,1,21,0,5,1.0
52184,940,0.0,26.80258296338411,1,65,0,5,1.0
52185,940,0.0,26.80258296338411,1,75,0,5,1.0
52186,940,0.0,26.80258296338411,1,107,0,1,1.0
52187,940,0.0,26.80258296338411,1,107,0,5,2.0
52188,923,0.0,25.749503366160326,2,18,0,0,1.0
52189,923,0.0,25.749503366160326,2,106,0,5,1.0
52190,923,0.0,25.749503366160326,2,106,2,11,1.0
52191,923,0.0,25.749503366160326,2,111,0,5,2.0
52192,942,0.0,25.072134987814465,3,32,0,1,1.0
52193,942,0.0,25.072134987814465,3,32,0,5,1.0
52194,942,0.0,25.072134987814465,3,100,0,1,1.0
52195,942,0.0,25.072134987814465,4,58,0,5,1.0
52196,159,0.0,22.056593274779075,4,125,0,0,1.0
52197,159,0.0,22.056593274779075,4,125,0,5,1.0
52198,940,0.0,26.80258296338411,5,48,0,1,1.0
52199,940,0.0,26.80258296338411,5,48,0,5,1.0
52200,940,0.0,26.80258296338411,5,71,2,11,1.0
52201,940,0.0,26.80258296338411,5,98,0,0,1.0
52202,940,0.0,26.80258296338411,5,129,0,5,1.0
52203,938,0.0,26.068967540204135,6,0,0,0,1.0
52204,938,0.0,26.068967540204135,6,0,0,5,1.0
52205,938,0.0,26.068967540204135,6,5,0,0,1.0
52206,938,0.0,26.068967540204135,6,5,0,5,1.0
52207,938,0.0,26.068967540204135,6,29,0,5,1.0
52208,938,0.0,26.068967540204135,6,29,2,11,1.0
52209,938,0.0,26.068967540204135,6,59,0,5,1.0
52210,938,0.0,26.068967540204135,6,69,0,0,1.0
52211,938,0.0,26.068967540204135,6,69,0,1,1.0
52212,940,0.0,26.80258296338411,6,91,0,0,1.0
52213,940,0.0,26.80258296338411,6,91,2,11,2.0
52214,941,0.0,26.766525702459827,6,94,0,0,1.0
52215,938,0.0,26.068967540204135,6,109,0,0,1.0
52216,938,0.0,26.068967540204135,6,109,0,1,1.0
52217,941,0.0,26.766525702459827,7,14,0,0,2.0
52218,941,0.0,26.766525702459827,7,14,0,5,1.0
52219,941,0.0,26.766525702459827,7,15,0,0,1.0
52220,941,0.0,26.766525702459827,7,39,0,0,1.0
52221,941,0.0,26.766525702459827,7,39,2,11,1.0
52222,941,0.0,26.766525702459827,7,46,0,0,2.0
52223,941,0.0,26.766525702459827,7,46,0,5,1.0
52224,941,0.0,26.766525702459827,7,133,0,0,1.0
52225,904,0.0,24.202398920978357,8,2,0,0,1.0
52226,904,0.0,24.202398920978357,8,2,2,11,1.0
52227,904,0.0,24.202398920978357,8,9,0,0,1.0
52228,904,0.0,24.202398920978357,8,72,2,11,1.0
52229,938,0.0,26.068967540204135,8,114,0,0,1.0
52230,938,0.0,26.068967540204135,8,114,0,5,2.0
52231,904,0.0,24.202398920978357,8,132,2,11,1.0
52232,950,0.0,24.058891473090902,9,10,0,5,1.0
52233,950,0.0,24.058891473090902,9,10,2,11,1.0
52234,950,0.0,24.058891473090902,9,105,0,5,1.0
52235,950,0.0,24.058891473090902,9,131,0,5,2.0
52236,159,0.0,22.056593274779075,10,20,0,5,1.0
52237,159,0.0,22.056593274779075,10,42,0,5,1.0
52238,159,0.0,22.056593274779075,10,90,0,5,1.0
52239,159,0.0,22.056593274779075,10,90,1,10,1.0
52240,159,0.0,22.056593274779075,10,130,0,5,1.0
52241,937,0.0,24.758997730286154,11,8,0,0,2.0
52242,937,0.0,24.758997730286154,11,8,0,5,1.0
52243,937,0.0,24.758997730286154,11,8,1,0,1.0
52244,937,0.0,24.758997730286154,11,22,1,10,1.0
52245,940,0.0,26.80258296338411,11,47,2,11,1.0
52246,937,0.0,24.758997730286154,11,81,0,5,1.0
52247,940,0.0,26.80258296338411,12,93,0,0,1.0
52248,940,0.0,26.80258296338411,12,93,0,5,1.0
52249,940,0.0,26.80258296338411,12,93,2,9,1.0
52250,940,0.0,26.80258296338411,12,93,2,11,7.0
52251,159,0.0,22.056593274779075,13,95,0,1,1.0
52252,159,0.0,22.056593274779075,13,95,0,5,1.0
52253,159,0.0,22.056593274779075,13,95,2,11,1.0
52254,159,0.0,22.056593274779075,13,124,0,5,1.0
52255,159,0.0,22.056593274779075,14,61,2,11,1.0
52256,937,0.0,24.758997730286154,15,55,0,5,1.0
52257,937,0.0,24.758997730286154,15,55,2,11,1.0
52258,937,0.0,24.758997730286154,15,56,0,5,2.0
52259,937,0.0,24.758997730286154,15,56,2,11,2.0
52260,937,0.0,24.758997730286154,15,79,0,0,1.0
52261,937,0.0,24.758997730286154,15,79,2,11,2.0
52262,937,0.0,24.758997730286154,15,101,2,11,1.0
52263,937,0.0,24.758997730286154,15,108,0,0,1.0
52264,937,0.0,24.758997730286154,15,112,0,5,3.0
52265,937,0.0,24.758997730286154,15,117,0,5,1.0
52266,937,0.0,24.758997730286154,15,117,2,11,2.0
52267,904,66.0,21.390097123363272,0,50,0,0,3.0
52268,904,66.0,21.390097123363272,0,50,0,5,1.0
52269,904,66.0,21.390097123363272,0,53,0,5,1.0
52270,937,66.5,22.896570489964812,0,79,1,0,1.0
52271,904,66.0,21.390097123363272,0,119,0,5,1.0
52272,939,63.5,22.576163705682152,1,21,0,0,1.0
52273,939,63.5,22.576163705682152,1,21,0,5,2.0
52274,940,56.5,21.397933023038743,1,65,0,5,1.0
52275,940,56.5,21.397933023038743,1,65,1,0,1.0
52276,940,56.5,21.397933023038743,1,75,0,5,1.0
52277,939,63.5,22.576163705682152,1,123,0,5,1.0
52278,923,57.0,21.911407289473477,2,18,1,0,1.0
52279,923,57.0,21.911407289473477,2,104,2,11,1.0
52280,923,57.0,21.911407289473477,2,106,0,0,3.0
52281,923,57.0,21.911407289473477,2,106,1,0,1.0
52282,942,56.0,22.31578222330657,3,32,0,0,1.0
52283,942,56.0,22.31578222330657,3,32,0,5,2.0
52284,942,56.0,22.31578222330657,3,32,2,11,1.0
52285,942,56.0,22.31578222330657,3,100,0,5,1.0
52286,942,56.0,22.31578222330657,3,100,2,9,1.0
52287,942,56.0,22.31578222330657,4,58,0,5,1.0
52288,159,51.0,20.768620402955108,4,82,2,11,1.0
52289,159,51.0,20.768620402955108,4,125,0,5,1.0
52290,940,56.5,21.397933023038743,5,48,0,0,1.0
52291,940,56.5,21.397933023038743,5,49,0,5,1.0
52292,940,56.5,21.397933023038743,5,71,0,0,1.0
